date,NOKBRL CURNCY
02/29/2012,0.3072
02/28/2012,0.3045
02/27/2012,0.3047
02/24/2012,0.3066
02/23/2012,0.3046
02/22/2012,0.3021
02/21/2012,0.301
02/20/2012,0.3024
02/17/2012,0.3003
02/16/2012,0.2998
02/15/2012,0.299
02/14/2012,0.3002
02/13/2012,0.3003
02/10/2012,0.2999
02/09/2012,0.2988
02/08/2012,0.2991
02/07/2012,0.2989
02/06/2012,0.296
02/03/2012,0.2963
02/02/2012,0.2955
02/01/2012,0.2987
01/31/2012,0.2978
01/30/2012,0.3007
01/27/2012,0.2995
01/26/2012,0.3002
01/25/2012,0.301
01/24/2012,0.2989
01/23/2012,0.2994
01/20/2012,0.2973
01/19/2012,0.299
01/18/2012,0.2961
01/17/2012,0.2959
01/16/2012,0.2948
01/13/2012,0.2953
01/12/2012,0.296
01/11/2012,0.2984
01/10/2012,0.3003
01/09/2012,0.3065
01/06/2012,0.3067
01/05/2012,0.3054
01/04/2012,0.3085
01/03/2012,0.3097
01/02/2012,0.3125
12/30/2011,0.3118
12/29/2011,0.3112
12/28/2011,0.3109
12/27/2011,0.3116
12/26/2011,0.3118
12/23/2011,0.3111
12/22/2011,0.312
12/21/2011,0.313
12/20/2011,0.3129
12/19/2011,0.3141
12/16/2011,0.3109
12/15/2011,0.3102
12/14/2011,0.3139
12/13/2011,0.3126
12/12/2011,0.3151
12/09/2011,0.3145
12/08/2011,0.313
12/07/2011,0.3134
12/06/2011,0.3115
12/05/2011,0.3091
12/02/2011,0.3096
12/01/2011,0.31
11/30/2011,0.3135
11/29/2011,0.3155
11/28/2011,0.3164
11/25/2011,0.3188
11/24/2011,0.3231
11/23/2011,0.3183
11/22/2011,0.3141
11/21/2011,0.3118
11/18/2011,0.3075
11/17/2011,0.3058
11/16/2011,0.3055
11/15/2011,0.3073
11/14/2011,0.309
11/11/2011,0.3096
11/10/2011,0.311
11/09/2011,0.3104
11/08/2011,0.3098
11/07/2011,0.3119
11/04/2011,0.3126
11/03/2011,0.3109
11/02/2011,0.3086
11/01/2011,0.3083
10/31/2011,0.3094
10/28/2011,0.3117
10/27/2011,0.3159
10/26/2011,0.3191
10/25/2011,0.319
10/24/2011,0.3176
10/21/2011,0.3194
10/20/2011,0.3177
10/19/2011,0.3155
10/18/2011,0.3123
10/17/2011,0.3121
10/14/2011,0.3116
10/13/2011,0.3117
10/12/2011,0.3144
10/11/2011,0.3114
10/10/2011,0.3087
10/07/2011,0.3035
10/06/2011,0.3057
10/05/2011,0.3133
10/04/2011,0.3168
10/03/2011,0.3193
09/30/2011,0.3205
09/29/2011,0.3176
09/28/2011,0.3177
09/27/2011,0.3134
09/26/2011,0.317
09/23/2011,0.3134
09/22/2011,0.3255
09/21/2011,0.3282
09/20/2011,0.3174
09/19/2011,0.3163
09/16/2011,0.311
09/15/2011,0.3064
09/14/2011,0.3031
09/13/2011,0.3045
09/12/2011,0.3029
09/09/2011,0.3015
09/08/2011,0.3065
09/07/2011,0.3085
09/06/2011,0.3065
09/05/2011,0.3022
09/02/2011,0.3041
09/01/2011,0.2995
08/31/2011,0.2964
08/30/2011,0.2973
08/29/2011,0.2976
08/26/2011,0.2988
08/25/2011,0.2963
08/24/2011,0.2968
08/23/2011,0.2942
08/22/2011,0.2947
08/19/2011,0.2928
08/18/2011,0.2924
08/17/2011,0.2942
08/16/2011,0.2922
08/15/2011,0.2924
08/12/2011,0.2919
08/11/2011,0.2939
08/10/2011,0.2927
08/09/2011,0.2915
08/08/2011,0.2969
08/05/2011,0.2878
08/04/2011,0.2869
08/03/2011,0.2908
08/02/2011,0.2891
08/01/2011,0.2911
07/29/2011,0.2882
07/28/2011,0.2899
07/27/2011,0.2878
07/26/2011,0.2879
07/25/2011,0.2844
07/22/2011,0.2866
07/21/2011,0.2875
07/20/2011,0.2849
07/19/2011,0.283
07/18/2011,0.2828
07/15/2011,0.2835
07/14/2011,0.2846
07/13/2011,0.2848
07/12/2011,0.282
07/11/2011,0.2857
07/08/2011,0.2887
07/07/2011,0.2891
07/06/2011,0.2898
07/05/2011,0.2911
07/04/2011,0.2909
07/01/2011,0.2904
06/30/2011,0.2902
06/29/2011,0.2912
06/28/2011,0.2911
06/27/2011,0.2918
06/24/2011,0.2923
06/23/2011,0.2916
06/22/2011,0.2924
06/21/2011,0.289
06/20/2011,0.2881
06/17/2011,0.2892
06/16/2011,0.2906
06/15/2011,0.2883
06/14/2011,0.2929
06/13/2011,0.2916
06/10/2011,0.2912
06/09/2011,0.2921
06/08/2011,0.2926
06/07/2011,0.2958
06/06/2011,0.293
06/03/2011,0.2957
06/02/2011,0.2934
06/01/2011,0.2929
05/31/2011,0.2937
05/30/2011,0.2926
05/27/2011,0.2965
05/26/2011,0.2935
05/25/2011,0.2938
05/24/2011,0.2918
05/23/2011,0.2917
05/20/2011,0.293
05/19/2011,0.2936
05/18/2011,0.2913
05/17/2011,0.2902
05/16/2011,0.2931
05/13/2011,0.2939
05/12/2011,0.296
05/11/2011,0.2938
05/10/2011,0.2971
05/09/2011,0.2951
05/06/2011,0.2917
05/05/2011,0.2964
05/04/2011,0.3041
05/03/2011,0.3008
05/02/2011,0.3027
04/29/2011,0.3001
04/28/2011,0.3009
04/27/2011,0.297
04/26/2011,0.2936
04/25/2011,0.293
04/22/2011,0.292
04/21/2011,0.2923
04/20/2011,0.2924
04/19/2011,0.2908
04/18/2011,0.2902
04/15/2011,0.2934
04/14/2011,0.2924
04/13/2011,0.2909
04/12/2011,0.2917
04/11/2011,0.2904
04/08/2011,0.2913
04/07/2011,0.2904
04/06/2011,0.2957
04/05/2011,0.2938
04/04/2011,0.2935
04/01/2011,0.293
03/31/2011,0.2946
03/30/2011,0.2921
03/29/2011,0.2943
03/28/2011,0.2969
03/25/2011,0.2963
03/24/2011,0.2986
03/23/2011,0.296
03/22/2011,0.2981
03/21/2011,0.3008
03/18/2011,0.3003
03/17/2011,0.2967
03/16/2011,0.2937
03/15/2011,0.2942
03/14/2011,0.2965
03/11/2011,0.2975
03/10/2011,0.294
03/09/2011,0.2968
03/08/2011,0.2965
03/07/2011,0.2982
03/04/2011,0.2973
03/03/2011,0.2976
03/02/2011,0.2989
03/01/2011,0.297
02/28/2011,0.2973
02/25/2011,0.2951
02/24/2011,0.2965
02/23/2011,0.2974
02/22/2011,0.2945
02/21/2011,0.2938
02/18/2011,0.2935
02/17/2011,0.2913
02/16/2011,0.2915
02/15/2011,0.2867
02/14/2011,0.2859
02/11/2011,0.2847
02/10/2011,0.2863
02/09/2011,0.2886
02/08/2011,0.2885
02/07/2011,0.2901
02/04/2011,0.2906
02/03/2011,0.2905
02/02/2011,0.2917
02/01/2011,0.292
01/31/2011,0.2888
01/28/2011,0.2891
01/27/2011,0.289
01/26/2011,0.2896
01/25/2011,0.2901
01/24/2011,0.2886
01/21/2011,0.2883
01/20/2011,0.285
01/19/2011,0.2876
01/18/2011,0.2873
01/17/2011,0.2868
01/14/2011,0.2886
01/13/2011,0.2849
01/12/2011,0.283
01/11/2011,0.2835
01/10/2011,0.2826
01/07/2011,0.281
01/06/2011,0.283
01/05/2011,0.2836
01/04/2011,0.2833
01/03/2011,0.2827
12/31/2010,0.2856
12/30/2010,0.282
12/29/2010,0.2841
12/28/2010,0.2838
12/27/2010,0.2836
12/24/2010,0.2834
12/23/2010,0.2829
12/22/2010,0.2837
12/21/2010,0.2833
12/20/2010,0.2853
12/17/2010,0.2861
12/16/2010,0.2861
12/15/2010,0.2845
12/14/2010,0.2879
12/13/2010,0.2861
12/10/2010,0.2841
12/09/2010,0.2831
12/08/2010,0.2811
12/07/2010,0.2802
12/06/2010,0.2793
12/03/2010,0.2836
12/02/2010,0.2787
12/01/2010,0.2779
11/30/2010,0.2763
11/29/2010,0.2792
11/26/2010,0.2805
11/25/2010,0.2827
11/24/2010,0.2825
11/23/2010,0.2843
11/22/2010,0.2858
11/19/2010,0.2868
11/18/2010,0.2863
11/17/2010,0.2864
11/16/2010,0.2868
11/15/2010,0.2881
11/12/2010,0.2892
11/11/2010,0.2893
11/10/2010,0.2914
11/09/2010,0.2905
11/08/2010,0.2924
11/05/2010,0.2913
11/04/2010,0.2923
11/03/2010,0.2938
11/02/2010,0.2919
11/01/2010,0.2905
10/29/2010,0.2909
10/28/2010,0.2906
10/27/2010,0.2912
10/26/2010,0.2904
